GO_ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,Direction,GO_Description,GO_Category,Ontology,Dataset
GO:0051213,GO:0051213,72/7648,391/100553,0.18414322250639387,2.4210451690226757,8.077826478254915,2.7548367480135182e-12,1.906002675031853e-10,1.3737935888120044e-10,TraesCS1B03G0404400.5/TraesCS1B03G0404400.4/TraesCS1B03G0404400.3/TraesCS1B03G0404400.2/TraesCS1B03G0482000.2/TraesCS1B03G0482000.1/TraesCS1D03G0364800.1/TraesCS1D03G0973300.1/TraesCS2A03G0052500.1/TraesCS2A03G0053500.1/TraesCS2A03G0054300.1/TraesCS2D03G0720400.1/TraesCS2A03G0950600.1/TraesCS2A03G1151700.1/TraesCS2B03G0082400.1/TraesCS2B03G1049900.1/TraesCS2B03G1429000.1/TraesCS2D03G0053900.1/TraesCS2D03G0054900.1/TraesCS2D03G0054900.2/TraesCS2D03G0055200.1/TraesCS2D03G0055200.2/TraesCSU03G0020900.2/TraesCS2D03G0893500.1/TraesCS2D03G0893600.1/TraesCS3B03G0838600.1/TraesCS3B03G1037700.1/TraesCS3B03G1037900.1/TraesCS3B03G1520500.1/TraesCS3D03G0841400.1/TraesCS3D03G0841500.1/TraesCS4A03G0006900.2/TraesCS4A03G0006900.1/TraesCS4A03G0015900.1/TraesCS4A03G0779300.1/TraesCS4B03G0004900.1/TraesCS4B03G0082200.3/TraesCS4B03G0082200.2/TraesCS4B03G0082200.1/TraesCS4B03G0082800.1/TraesCS4B03G0082800.2/TraesCS4B03G0776000.1/TraesCS4B03G0788800.1/TraesCS5A03G0004900.2/TraesCS5A03G0004900.1/TraesCS5A03G0657300.3/TraesCS5A03G0657300.1/TraesCS5A03G0657300.2/TraesCS5B03G0068800.1/TraesCS5B03G0692200.3/TraesCS5B03G0692200.1/TraesCS5B03G0692200.2/TraesCS5B03G0957600.1/TraesCS5B03G0957800.1/TraesCS5D03G0005200.1/TraesCS5D03G0099600.1/TraesCS5D03G0439300.1/TraesCS5D03G0868300.1/TraesCS5D03G0868800.1/TraesCS5D03G0868800.2/TraesCS6A03G0335700.2/TraesCS6A03G0335700.1/TraesCS6A03G0855700.1/TraesCS6B03G0433700.1/TraesCS6B03G1024000.1/TraesCS6D03G0290400.1/TraesCS7A03G0566700.1/TraesCS7B03G0394000.1/TraesCS7B03G1273600.1/TraesCS7D03G0501000.1/TraesCS7D03G1024900.1/TraesCS7D03G1264700.1,72,Up,dioxygenase activity,molecular_function,MF,SN15_vs_Tween
GO:0006865,GO:0006865,52/7648,245/100553,0.21224489795918366,2.7905153274699,8.05087441267648,1.268649699052805e-11,8.261148334420325e-10,5.954405398650317e-10,TraesCS1B03G1234900.1/TraesCS2A03G0660900.1/TraesCS2A03G0761200.1/TraesCS2A03G0852200.1/TraesCS2A03G0975300.1/TraesCS2B03G0840300.1/TraesCS2B03G0891200.1/TraesCS2B03G1079900.1/TraesCS2D03G0702500.1/TraesCS2D03G0914700.1/TraesCS3A03G0563500.2/TraesCS3A03G0563500.1/TraesCS3A03G0913900.1/TraesCS3A03G0952200.1/TraesCS3A03G0952400.1/TraesCS3A03G0952500.1/TraesCS3B03G1037200.1/TraesCS3D03G0522700.2/TraesCS3D03G0522700.1/TraesCS3D03G0804500.1/TraesCS4A03G0141800.1/TraesCS4A03G0553400.1/TraesCS4B03G0620100.1/TraesCS4D03G0192400.1/TraesCS4D03G0217000.1/TraesCS4D03G0549200.1/TraesCS4D03G0674800.1/TraesCS5A03G0062000.1/TraesCS5A03G1114000.1/TraesCS5A03G1114100.1/TraesCS5D03G1066500.1/TraesCS5D03G1066800.1/TraesCS6B03G0510900.1/TraesCS6B03G0790300.1/TraesCS6D03G0358000.1/TraesCS6D03G0575600.1/TraesCS7A03G0438700.1/TraesCS7A03G0769100.1/TraesCS7A03G0870600.1/TraesCS7A03G0947600.1/TraesCS7A03G0948300.1/TraesCS7A03G1255800.1/TraesCS7B03G0247400.1/TraesCS7B03G0598800.1/TraesCS7B03G0792700.1/TraesCS7B03G0792800.1/TraesCS7B03G0793100.1/TraesCS7D03G0736900.1/TraesCS7D03G0863600.1/TraesCS7D03G0913700.1/TraesCS7D03G0913900.1/TraesCS7D03G0914000.1,52,Up,amino acid transport,biological_process,BP,SN15_vs_Tween
GO:0006520,GO:0006520,47/7648,210/100553,0.22380952380952382,2.942562636979478,8.085202293150338,1.7206283314202844e-11,1.058186423823475e-9,7.62711272056477e-10,TraesCS1A03G0121800.1/TraesCS1A03G0172600.1/TraesCS1A03G0816200.1/TraesCS1B03G0165700.1/TraesCS1B03G0165900.1/TraesCS1B03G0235600.1/TraesCS1B03G0779000.1/TraesCS1D03G0116200.1/TraesCS1D03G0167300.3/TraesCS1D03G0167300.1/TraesCS1D03G0167300.2/TraesCS1D03G0648800.1/TraesCS2A03G0926300.1/TraesCS2A03G0941300.1/TraesCS2A03G1201000.1/TraesCS2A03G1201300.1/TraesCS2B03G1018400.1/TraesCS2B03G1018400.2/TraesCS2B03G1018400.3/TraesCS2D03G0885000.1/TraesCS2D03G0885000.2/TraesCS2B03G1042000.1/TraesCS2B03G1056900.1/TraesCS2B03G1370600.1/TraesCS2B03G1370800.1/TraesCS2B03G1516800.1/TraesCS2D03G0866000.1/TraesCS2D03G1156700.1/TraesCS2D03G1156900.1/TraesCS3A03G0268100.1/TraesCS3B03G0336200.1/TraesCS3B03G0844300.1/TraesCS3B03G0844300.2/TraesCS3D03G0260400.1/TraesCS4A03G0369100.1/TraesCS4A03G0369100.2/TraesCS4A03G1070400.1/TraesCS7A03G0134700.1/TraesCS7A03G0935300.1/TraesCS7A03G0935400.1/TraesCS7B03G0681600.1/TraesCS7B03G0751700.1/TraesCS7D03G0120600.1/TraesCS7D03G0808200.1/TraesCS7D03G0872300.1/TraesCS7D03G0902600.1/TraesCS7D03G0973000.1,47,Up,amino acid metabolic process,biological_process,BP,SN15_vs_Tween
GO:0015706,GO:0015706,25/7648,70/100553,0.35714285714285715,4.695578676031082,8.874316804185728,2.2252549082242292e-11,1.296503780739064e-9,9.344837786337761e-10,TraesCS3A03G0902200.1/TraesCS3B03G0734900.1/TraesCS3D03G0829300.1/TraesCS5B03G1019300.3/TraesCS5D03G1106000.1/TraesCS6A03G0070800.1/TraesCS6A03G0072700.1/TraesCS6A03G0073200.1/TraesCS6A03G0074100.1/TraesCS6A03G0074200.1/TraesCS6A03G0074300.1/TraesCS6A03G0578400.1/TraesCS6B03G0102800.1/TraesCS6B03G0105000.1/TraesCS6B03G0105200.1/TraesCS6B03G0694500.1/TraesCS6B03G0694700.1/TraesCS6D03G0071100.1/TraesCS6D03G0071500.1/TraesCS6D03G0074700.1/TraesCS6D03G0074900.1/TraesCS6D03G0075500.1/TraesCS6D03G0075600.1/TraesCS6D03G0075700.1/TraesCS6D03G0480400.1,25,Up,nitrate transmembrane transport,biological_process,BP,SN15_vs_Tween
GO:0030170,GO:0030170,69/7648,386/100553,0.17875647668393782,2.350222280334728,7.625816338334214,3.0953734482063365e-11,1.7132892035822073e-9,1.2348910914423176e-9,TraesCS1A03G0121800.1/TraesCS1A03G0172600.1/TraesCS1A03G0487700.1/TraesCS1A03G0816200.1/TraesCS1B03G0165700.1/TraesCS1B03G0165900.1/TraesCS1B03G0235600.1/TraesCS1B03G0241000.1/TraesCS1B03G0779000.1/TraesCS1B03G0849800.1/TraesCS1D03G0116200.1/TraesCS1D03G0167300.3/TraesCS1D03G0167300.1/TraesCS1D03G0167300.2/TraesCS1D03G0171100.1/TraesCS1D03G0473800.1/TraesCS1D03G0648800.1/TraesCS1D03G0712600.1/TraesCS2A03G0955200.1/TraesCS2A03G1201000.1/TraesCS2A03G1201300.1/TraesCS2B03G1056900.1/TraesCS2B03G1370600.1/TraesCS2B03G1370800.1/TraesCS2B03G1516800.1/TraesCS2D03G0720700.1/TraesCS2D03G0897400.1/TraesCS2D03G0943200.2/TraesCS2D03G0943200.1/TraesCS2D03G1156700.1/TraesCS2D03G1156900.1/TraesCS3A03G0268100.1/TraesCS3A03G1207400.1/TraesCS3B03G0336200.1/TraesCS3B03G0844300.1/TraesCS3B03G0844300.2/TraesCS3D03G0260400.1/TraesCS3D03G1150200.1/TraesCS4A03G0085000.3/TraesCS4A03G0085000.2/TraesCS4A03G0085000.1/TraesCS4A03G0153700.1/TraesCS4A03G0369100.1/TraesCS4A03G0369100.2/TraesCS4A03G1070400.1/TraesCS4B03G0703600.1/TraesCS4D03G0096100.2/TraesCS4D03G0096100.1/TraesCS4D03G0629500.1/TraesCS5A03G0900400.1/TraesCS7A03G0134700.1/TraesCS7A03G0935300.1/TraesCS7A03G0935400.1/TraesCS7A03G0949600.2/TraesCS7A03G0949600.1/TraesCS7A03G1139900.1/TraesCS7B03G0681600.1/TraesCS7B03G0698800.2/TraesCS7B03G0698800.1/TraesCS7B03G0751700.1/TraesCS7B03G0794000.2/TraesCS7B03G0794000.1/TraesCS7D03G0120600.1/TraesCS7D03G0808200.1/TraesCS7D03G0872300.1/TraesCS7D03G0902600.1/TraesCS7D03G0914900.2/TraesCS7D03G0914900.1/TraesCS7D03G0914900.3,69,Up,pyridoxal phosphate binding,molecular_function,MF,SN15_vs_Tween
GO:0004834,GO:0004834,19/7648,42/100553,0.4523809523809524,5.947732989639371,9.201822572544435,4.338162906830169e-11,2.286831589457618e-9,1.648284452820686e-9,TraesCS1A03G1042500.2/TraesCS1A03G1042500.1/TraesCS1B03G1241400.1/TraesCS1D03G1005300.1/TraesCS5A03G1040300.2/TraesCS5A03G1040300.1/TraesCS5B03G1093500.2/TraesCS5B03G1093500.1/TraesCS5D03G0984500.1/TraesCS5D03G0984800.1/TraesCS7A03G0760600.1/TraesCS7A03G0949600.2/TraesCS7A03G0949600.1/TraesCS7B03G0794000.2/TraesCS7B03G0794000.1/TraesCS7D03G0730000.1/TraesCS7D03G0914900.2/TraesCS7D03G0914900.1/TraesCS7D03G0914900.3,19,Up,tryptophan synthase activity,molecular_function,MF,SN15_vs_Tween
GO:0046488,GO:0046488,35/7648,134/100553,0.26119402985074625,3.4340799272466116,8.08963711420862,7.01567223061323e-11,3.376673547516889e-9,2.4338121513980905e-9,TraesCS3D03G0835600.1/TraesCS3D03G0835600.9/TraesCS3D03G0835600.7/TraesCS3D03G0835600.6/TraesCS3D03G0835600.4/TraesCS3D03G0835600.2/TraesCS3D03G0835600.8/TraesCS3D03G0835600.5/TraesCS3D03G0835600.3/TraesCS3B03G1031100.4/TraesCS3B03G1031100.1/TraesCS3B03G1031100.5/TraesCS3B03G1031100.7/TraesCS3B03G1031100.3/TraesCS3B03G1031100.6/TraesCS3B03G1031100.2/TraesCS4B03G0387500.1/TraesCS4B03G0595800.1/TraesCS5A03G0005200.3/TraesCS5A03G0005200.2/TraesCS5A03G0005200.1/TraesCS7A03G0480100.1/TraesCS7A03G0802800.1/TraesCS7A03G0802800.2/TraesCS7A03G1389100.1/TraesCS7A03G1389100.2/TraesCS7B03G0294800.1/TraesCS7B03G0294800.2/TraesCS7B03G0640200.2/TraesCS7B03G0640200.1/TraesCS7D03G0764100.1/TraesCS7D03G0764100.2/TraesCS7D03G1307600.1/TraesCS7D03G1307600.3/TraesCS7D03G1307600.2,35,Up,phosphatidylinositol metabolic process,biological_process,BP,SN15_vs_Tween
GO:0052742,GO:0052742,35/7648,134/100553,0.26119402985074625,3.4340799272466116,8.08963711420862,7.01567223061323e-11,3.376673547516889e-9,2.4338121513980905e-9,TraesCS3D03G0835600.1/TraesCS3D03G0835600.9/TraesCS3D03G0835600.7/TraesCS3D03G0835600.6/TraesCS3D03G0835600.4/TraesCS3D03G0835600.2/TraesCS3D03G0835600.8/TraesCS3D03G0835600.5/TraesCS3D03G0835600.3/TraesCS3B03G1031100.4/TraesCS3B03G1031100.1/TraesCS3B03G1031100.5/TraesCS3B03G1031100.7/TraesCS3B03G1031100.3/TraesCS3B03G1031100.6/TraesCS3B03G1031100.2/TraesCS4B03G0387500.1/TraesCS4B03G0595800.1/TraesCS5A03G0005200.3/TraesCS5A03G0005200.2/TraesCS5A03G0005200.1/TraesCS7A03G0480100.1/TraesCS7A03G0802800.1/TraesCS7A03G0802800.2/TraesCS7A03G1389100.1/TraesCS7A03G1389100.2/TraesCS7B03G0294800.1/TraesCS7B03G0294800.2/TraesCS7B03G0640200.2/TraesCS7B03G0640200.1/TraesCS7D03G0764100.1/TraesCS7D03G0764100.2/TraesCS7D03G1307600.1/TraesCS7D03G1307600.3/TraesCS7D03G1307600.2,35,Up,phosphatidylinositol kinase activity,molecular_function,MF,SN15_vs_Tween
GO:0016763,GO:0016763,37/7648,149/100553,0.24832214765100671,3.264845307629665,7.9379054840270875,1.001891141134244e-10,4.621222888481701e-9,3.330848618332268e-9,TraesCS1B03G0085000.1/TraesCS1D03G0593300.1/TraesCS1D03G0617600.1/TraesCS3A03G0043800.1/TraesCS3A03G0044600.1/TraesCS3A03G0046900.1/TraesCS3A03G0046900.2/TraesCS3A03G1162200.1/TraesCS3B03G0050900.1/TraesCS3B03G0051000.2/TraesCS3B03G0051000.4/TraesCS3B03G0051000.1/TraesCS3B03G0051000.3/TraesCS3B03G0053700.1/TraesCS3B03G0054200.1/TraesCS3B03G1387400.1/TraesCS3D03G0040000.3/TraesCS3D03G0040000.2/TraesCS3D03G0040000.1/TraesCS3D03G0040200.1/TraesCS3D03G0044300.1/TraesCS3D03G1107600.1/TraesCS4D03G0738100.1/TraesCS5A03G1156600.1/TraesCS5A03G1156600.2/TraesCS6D03G0684400.1/TraesCS7A03G0547000.1/TraesCS7A03G0547900.3/TraesCS7A03G0547900.2/TraesCS7A03G0547900.1/TraesCS7A03G0547900.4/TraesCS7B03G0363600.1/TraesCS7B03G0363600.2/TraesCS7D03G0524800.1/TraesCS7D03G0524800.2/TraesCS7D03G0525900.2/TraesCS7D03G0525900.1,37,Up,pentosyltransferase activity,molecular_function,MF,SN15_vs_Tween
GO:0008483,GO:0008483,41/7648,177/100553,0.23163841807909605,3.045493966148973,7.814831994107734,1.0509486322312983e-10,4.653600543520189e-9,3.354185529395049e-9,TraesCS1A03G0172600.1/TraesCS1B03G0235600.1/TraesCS1B03G0241000.1/TraesCS1B03G0779000.1/TraesCS1B03G0849800.1/TraesCS1D03G0167300.3/TraesCS1D03G0167300.1/TraesCS1D03G0167300.2/TraesCS1D03G0171100.1/TraesCS1D03G0648800.1/TraesCS1D03G0712600.1/TraesCS2B03G1056900.1/TraesCS2B03G1085100.1/TraesCS2D03G0918700.1/TraesCS2D03G0943200.2/TraesCS2D03G0943200.1/TraesCS3A03G0268100.1/TraesCS3B03G0336200.1/TraesCS3B03G0844300.1/TraesCS3B03G0844300.2/TraesCS3D03G0260400.1/TraesCS4A03G0085000.3/TraesCS4A03G0085000.2/TraesCS4A03G0085000.1/TraesCS4A03G0118900.1/TraesCS4A03G0369100.1/TraesCS4A03G0369100.2/TraesCS4B03G0643100.3/TraesCS4B03G0643100.1/TraesCS4B03G0643100.2/TraesCS4B03G0703600.1/TraesCS4D03G0572200.1/TraesCS4D03G0629500.1/TraesCS5A03G0390300.1/TraesCS5A03G0900400.1/TraesCS7B03G0681600.1/TraesCS7B03G0698800.2/TraesCS7B03G0698800.1/TraesCS7B03G0751700.1/TraesCS7D03G0808200.1/TraesCS7D03G0872300.1,41,Up,transaminase activity,molecular_function,MF,SN15_vs_Tween
GO:0005452,GO:0005452,15/7648,27/100553,0.5555555555555556,7.30423349604835,9.399932254754816,1.1689133755443614e-10,4.976873487413878e-9,3.5871916545045584e-9,TraesCS1B03G0371200.1/TraesCS1B03G0371200.2/TraesCS3B03G0346600.5/TraesCS3B03G0346600.2/TraesCS3B03G0346600.1/TraesCS3B03G0346600.3/TraesCS3B03G0346600.4/TraesCS3D03G0266900.3/TraesCS3D03G0266900.4/TraesCS3D03G0266900.2/TraesCS3D03G0266900.1/TraesCS4B03G0855700.1/TraesCS5B03G0228100.2/TraesCS5B03G0228100.1/TraesCS7B03G1276300.1,15,Up,solute:inorganic anion antiporter activity,molecular_function,MF,SN15_vs_Tween
GO:0015112,GO:0015112,20/7648,49/100553,0.40816326530612246,5.3663756297498075,8.771567574166577,1.32525748848027e-10,5.433555702769107e-9,3.916355463033313e-9,TraesCS3B03G0734900.1/TraesCS5B03G1019300.3/TraesCS6A03G0070800.1/TraesCS6A03G0072700.1/TraesCS6A03G0073200.1/TraesCS6A03G0074100.1/TraesCS6A03G0074200.1/TraesCS6A03G0074300.1/TraesCS6B03G0102800.1/TraesCS6B03G0105000.1/TraesCS6B03G0105200.1/TraesCS6B03G0694500.1/TraesCS6B03G0694700.1/TraesCS6D03G0071100.1/TraesCS6D03G0071500.1/TraesCS6D03G0074700.1/TraesCS6D03G0074900.1/TraesCS6D03G0075500.1/TraesCS6D03G0075600.1/TraesCS6D03G0075700.1,20,Up,nitrate transmembrane transporter activity,molecular_function,MF,SN15_vs_Tween
GO:0006820,GO:0006820,15/7648,28/100553,0.5357142857142857,7.043368014046623,9.1763668818673,2.339116974070211e-10,9.247866036770441e-9,6.6656040088166165e-9,TraesCS1B03G0371200.1/TraesCS1B03G0371200.2/TraesCS3B03G0346600.5/TraesCS3B03G0346600.2/TraesCS3B03G0346600.1/TraesCS3B03G0346600.3/TraesCS3B03G0346600.4/TraesCS3D03G0266900.3/TraesCS3D03G0266900.4/TraesCS3D03G0266900.2/TraesCS3D03G0266900.1/TraesCS4B03G0855700.1/TraesCS5B03G0228100.2/TraesCS5B03G0228100.1/TraesCS7B03G1276300.1,15,Up,monoatomic anion transport,biological_process,BP,SN15_vs_Tween
GO:0015698,GO:0015698,16/7648,33/100553,0.48484848484848486,6.374603778369469,8.85986155265216,4.102763528954573e-10,1.5661238712250732e-8,1.1288184228484815e-8,TraesCS1B03G0371200.1/TraesCS1B03G0371200.2/TraesCS1B03G0805100.1/TraesCS1D03G0669300.1/TraesCS3B03G0346600.5/TraesCS3B03G0346600.2/TraesCS3B03G0346600.1/TraesCS3B03G0346600.3/TraesCS3B03G0346600.4/TraesCS3D03G0266900.3/TraesCS3D03G0266900.4/TraesCS3D03G0266900.2/TraesCS3D03G0266900.1/TraesCS5B03G0228100.2/TraesCS5B03G0228100.1/TraesCS7B03G1276300.1,16,Up,inorganic anion transport,biological_process,BP,SN15_vs_Tween
GO:0046189,GO:0046189,15/7648,29/100553,0.5172413793103449,6.800493254941568,8.963524228694926,4.501813868857894e-10,1.607583210588932e-8,1.1587011587756483e-8,TraesCS1B03G0165700.1/TraesCS1B03G0165900.1/TraesCS1D03G0116200.1/TraesCS2A03G1201000.1/TraesCS2A03G1201300.1/TraesCS2B03G1370600.1/TraesCS2B03G1516800.1/TraesCS2D03G1156700.1/TraesCS2D03G1156900.1/TraesCS4A03G1070400.1/TraesCS7A03G0134700.1/TraesCS7A03G0935300.1/TraesCS7A03G0935400.1/TraesCS7D03G0120600.1/TraesCS7D03G0902600.1,15,Up,phenol-containing compound biosynthetic process,biological_process,BP,SN15_vs_Tween
GO:1901162,GO:1901162,15/7648,29/100553,0.5172413793103449,6.800493254941568,8.963524228694926,4.501813868857894e-10,1.607583210588932e-8,1.1587011587756483e-8,TraesCS1B03G0165700.1/TraesCS1B03G0165900.1/TraesCS1D03G0116200.1/TraesCS2A03G1201000.1/TraesCS2A03G1201300.1/TraesCS2B03G1370600.1/TraesCS2B03G1516800.1/TraesCS2D03G1156700.1/TraesCS2D03G1156900.1/TraesCS4A03G1070400.1/TraesCS7A03G0134700.1/TraesCS7A03G0935300.1/TraesCS7A03G0935400.1/TraesCS7D03G0120600.1/TraesCS7D03G0902600.1,15,Up,primary amino compound biosynthetic process,biological_process,BP,SN15_vs_Tween
GO:0009808,GO:0009808,11/7648,15/100553,0.7333333333333333,9.641588214783821,9.603373694321373,5.007875580725974e-10,1.6799146266253495e-8,1.2108356268549565e-8,TraesCS7B03G0803500.1/TraesCS3A03G0313700.1/TraesCS3B03G0942000.1/TraesCS3B03G0367400.1/TraesCS3D03G0288200.1/TraesCS3D03G0754700.2/TraesCS3D03G0754700.1/TraesCS4B03G0941900.1/TraesCS5A03G1246600.1/TraesCS7A03G0966600.2/TraesCS7D03G0925100.1,11,Up,lignin metabolic process,biological_process,BP,SN15_vs_Tween
GO:0016710,GO:0016710,11/7648,15/100553,0.7333333333333333,9.641588214783821,9.603373694321373,5.007875580725974e-10,1.6799146266253495e-8,1.2108356268549565e-8,TraesCS7B03G0803500.1/TraesCS3A03G0313700.1/TraesCS3B03G0942000.1/TraesCS3B03G0367400.1/TraesCS3D03G0288200.1/TraesCS3D03G0754700.2/TraesCS3D03G0754700.1/TraesCS4B03G0941900.1/TraesCS5A03G1246600.1/TraesCS7A03G0966600.2/TraesCS7D03G0925100.1,11,Up,trans-cinnamate 4-monooxygenase activity,molecular_function,MF,SN15_vs_Tween
GO:0009055,GO:0009055,73/7648,449/100553,0.16258351893095768,2.1375863727856417,6.931569596189039,7.320492401047504e-10,2.3834662023410554e-8,1.7179359876142442e-8,TraesCS1A03G0728400.1/TraesCS1A03G0858000.2/TraesCS1A03G0858000.1/TraesCS1B03G0903000.1/TraesCS1B03G0993800.1/TraesCS1B03G0993800.2/TraesCS1D03G0692400.1/TraesCS1D03G0752700.1/TraesCS1D03G0829400.2/TraesCS1D03G0829400.1/TraesCS2A03G0636900.1/TraesCS2A03G1249800.1/TraesCS2A03G1249900.1/TraesCS2A03G1250500.1/TraesCS2A03G1250700.1/TraesCS2A03G1250800.1/TraesCS2A03G1278800.1/TraesCS2A03G1278800.2/TraesCS2B03G0737400.1/TraesCS2B03G1430700.1/TraesCS2B03G1430800.1/TraesCS2D03G0611000.1/TraesCSU03G0337300.1/TraesCS2D03G1205400.1/TraesCS2D03G1206200.1/TraesCS2D03G1206400.1/TraesCS2D03G1206600.1/TraesCS3D03G0415000.1/TraesCS4A03G0063400.1/TraesCS4A03G0698900.1/TraesCS4A03G0827500.1/TraesCS4A03G0827600.1/TraesCS4A03G1001900.1/TraesCS4B03G0097100.1/TraesCS4B03G0264700.1/TraesCS4B03G0722800.1/TraesCS4B03G0722900.1/TraesCS4D03G0070300.1/TraesCS4D03G0226500.1/TraesCS4D03G0643300.1/TraesCS4D03G0643400.1/TraesCS5B03G1251500.1/TraesCS5B03G1315800.1/TraesCS5B03G1316300.1/TraesCS5D03G1125700.1/TraesCS5D03G1174800.1/TraesCS5D03G1175900.1/TraesCS6A03G0781500.1/TraesCS6A03G1024200.1/TraesCS6B03G0815900.1/TraesCS6B03G0928100.1/TraesCS6B03G1262700.1/TraesCS6D03G0550200.1/TraesCS6D03G0661500.1/TraesCS6D03G0902800.1/TraesCS7A03G0413900.1/TraesCS7A03G0758600.1/TraesCS7A03G1320300.1/TraesCS7B03G0299900.1/TraesCS7B03G0588700.1/TraesCS7B03G0744800.1/TraesCS7B03G1249500.1/TraesCS7D03G0401600.1/TraesCS7D03G0729300.1/TraesCS7D03G0865600.2/TraesCS7D03G0865600.1/TraesCS7D03G1244600.1/TraesCSU03G0392800.1/TraesCSU03G0513200.1/TraesCSU03G0400700.1/TraesCSU03G0372500.1/TraesCSU03G0399800.1/TraesCSU03G0475700.1,73,Up,electron transfer activity,molecular_function,MF,SN15_vs_Tween
GO:0015297,GO:0015297,77/7648,488/100553,0.15778688524590165,2.0745220544104535,6.8270627922096025,1.041090792759826e-9,3.2928214502432215e-8,2.3733738974795435e-8,TraesCS1B03G0371200.1/TraesCS1B03G0371200.2/TraesCS1B03G0576700.1/TraesCS2A03G0423200.2/TraesCS2A03G0423200.1/TraesCS2A03G0961300.1/TraesCS2B03G0726800.1/TraesCS2B03G0773800.1/TraesCS2B03G1064800.1/TraesCS2B03G1178800.2/TraesCS2B03G1178800.1/TraesCS2D03G0482300.2/TraesCS2D03G0482300.1/TraesCS2D03G0903000.1/TraesCS2D03G0995400.2/TraesCS2D03G0995400.3/TraesCS2D03G0995400.1/TraesCS3A03G0673200.1/TraesCS3A03G0748300.1/TraesCS3B03G0346600.5/TraesCS3B03G0346600.2/TraesCS3B03G0346600.1/TraesCS3B03G0346600.3/TraesCS3B03G0346600.4/TraesCS3B03G0665800.2/TraesCS3B03G0665800.1/TraesCS3B03G0770000.1/TraesCS3B03G0914900.1/TraesCS3B03G0935600.1/TraesCS3B03G1404500.2/TraesCS3B03G1404500.1/TraesCS3B03G1405100.1/TraesCS3B03G1406200.3/TraesCS3B03G1406200.1/TraesCS3B03G1406200.2/TraesCS3D03G0266900.3/TraesCS3D03G0266900.4/TraesCS3D03G0266900.2/TraesCS3D03G0266900.1/TraesCS3D03G1117400.2/TraesCS3D03G1117400.3/TraesCS3D03G1117400.1/TraesCS4A03G0646700.1/TraesCS4B03G0154500.1/TraesCS4B03G0765900.1/TraesCS4B03G0918900.1/TraesCS4D03G0130300.1/TraesCS4D03G0807000.1/TraesCS5A03G0078600.1/TraesCS5A03G0888000.2/TraesCS5A03G0888000.1/TraesCS5A03G0888100.1/TraesCS5A03G1218900.1/TraesCS5B03G0079200.1/TraesCS5B03G0228100.2/TraesCS5B03G0228100.1/TraesCS5B03G0935800.2/TraesCS5B03G0935800.1/TraesCS5D03G0076000.1/TraesCS5D03G0102700.1/TraesCS5D03G0102800.1/TraesCS5D03G0372800.1/TraesCS5D03G0850500.1/TraesCS5D03G0914100.1/TraesCS6A03G0691400.1/TraesCS6B03G0347100.1/TraesCS6B03G0785400.1/TraesCS6D03G0579700.1/TraesCS6D03G0883600.1/TraesCS7A03G0490400.1/TraesCS7A03G0534800.1/TraesCS7A03G1206000.1/TraesCS7B03G1077500.1/TraesCS7B03G1276300.1/TraesCS7D03G0513200.2/TraesCS7D03G0513200.1/TraesCS7D03G1146500.1,77,Up,antiporter activity,molecular_function,MF,SN15_vs_Tween
GO:0006553,GO:0006553,8/7648,8/100553,1,13.14762029288703,9.858383647276266,1.1162287447521524e-9,3.4324033901128684e-8,2.473980668193367e-8,TraesCS6A03G0888100.2/TraesCS6A03G0888100.4/TraesCS6A03G0888100.3/TraesCS6A03G0888100.1/TraesCS6B03G1065800.3/TraesCS6B03G1065800.2/TraesCS6B03G1065800.1/TraesCS6D03G0761100.1,8,Up,lysine metabolic process,biological_process,BP,SN15_vs_Tween
GO:0006090,GO:0006090,13/7648,23/100553,0.5652173913043478,7.431263643805711,8.850384577701153,1.5571877427217387e-9,4.658937381602607e-8,3.358032173493821e-8,TraesCS1A03G0652200.2/TraesCS1A03G0652200.1/TraesCS1D03G0610200.2/TraesCS1D03G0610200.1/TraesCS1B03G0741000.3/TraesCS1B03G0741000.1/TraesCS1B03G0741000.2/TraesCS4A03G1215800.3/TraesCS4A03G1215800.2/TraesCS7A03G0030900.4/TraesCS7A03G0030900.3/TraesCS7D03G0025800.3/TraesCS7D03G0025800.1,13,Up,pyruvate metabolic process,biological_process,BP,SN15_vs_Tween
GO:0031640,GO:0031640,21/7648,61/100553,0.3442622950819672,4.526229936895534,7.9042297132499275,1.8931267688842243e-9,5.514977192512727e-8,3.975041802809535e-8,TraesCS1D03G0835000.1/TraesCS2A03G1272500.1/TraesCS2B03G1453700.1/TraesCS2B03G1453800.1/TraesCS2B03G1453900.1/TraesCS2D03G1228200.1/TraesCS3B03G1460900.1/TraesCS3D03G0119900.1/TraesCS4A03G0749800.1/TraesCS4D03G0025300.1/TraesCS4D03G0025500.1/TraesCS5A03G0043700.1/TraesCS5A03G0043900.1/TraesCS5A03G0044100.1/TraesCS5B03G0034800.1/TraesCS5B03G0035300.1/TraesCS5B03G0036000.1/TraesCS6A03G1010300.1/TraesCS6B03G1242600.1/TraesCS6D03G0888600.1/TraesCS7B03G1122500.1,21,Up,killing of cells of another organism,biological_process,BP,SN15_vs_Tween
